"Installed renewable electricity capacity (MW) by Region/country/area, Technology and Year"

"Region/country/area","Technology","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Oman","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Wind",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,50.0000
"Oman","Onshore wind energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,50.0000
"Oman","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,0.7000,2.2030,2.2140,8.2110,8.2910,8.7360,111.5860,137.5860
"Oman","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7000,0.7000,2.2030,2.2140,8.2110,8.2910,8.7360,111.5860,137.5860
"Oman","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Oman","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Total renewable energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,0.6000,0.6000,3.0000,12.0000,25.0000,35.3400,40.3400,82.1730,117.6730,178.1730
"Palestine","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,0.6000,0.6000,3.0000,12.0000,25.0000,35.0000,40.0000,81.8330,117.3330,177.8330
"Palestine","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,0.6000,0.6000,3.0000,12.0000,25.0000,35.0000,40.0000,81.8330,117.3330,177.8330
"Palestine","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Bioenergy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.3400,0.3400,0.3400,0.3400
"Palestine","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Palestine","Biogas",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.3400,0.3400,0.3400,0.3400
"Palestine","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Total renewable energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6670,19.6670,21.2870,22.9670,22.9670,24.1000,24.1000,24.1000,24.1000,24.1000,24.1000
"Qatar","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6670,0.6670,2.2870,3.9670,3.9670,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000
"Qatar","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6670,0.6670,2.2870,3.9670,3.9670,5.1000,5.1000,5.1000,5.1000,5.1000,5.1000
"Qatar","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Bioenergy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.0000,19.0000,19.0000,19.0000,19.0000,19.0000,19.0000,19.0000,19.0000,19.0000,19.0000
"Qatar","Solid biofuels",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000
"Qatar","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Renewable municipal waste",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000,15.0000
"Qatar","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Qatar","Biogas",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000,4.0000
"Qatar","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Total renewable energy",0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,2.3500,2.8500,13.5500,22.4500,24.2640,24.2640,24.2640,37.1380,87.1380,112.6380,112.6380,442.6380
"Saudi Arabia","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Wind",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7500,2.7500,3.2500,3.2500,3.2500
"Saudi Arabia","Onshore wind energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7500,2.7500,3.2500,3.2500,3.2500
"Saudi Arabia","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Solar",0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,2.3500,2.8500,13.5500,22.4500,24.2640,24.2640,24.2640,34.3880,84.3880,109.3880,109.3880,439.3880
"Saudi Arabia","Solar photovoltaic",0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,0.3500,2.3500,2.8500,13.5500,22.4500,24.2640,24.2640,24.2640,34.3880,34.3880,59.3880,59.3880,389.3880
"Saudi Arabia","Concentrated solar power",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0000,50.0000,50.0000,50.0000
"Saudi Arabia","Bioenergy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Saudi Arabia","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Total renewable energy",1534.7050,1534.7050,1176.7050,1216.7050,1535.3050,1535.3050,1535.3050,1512.3050,907.3050,907.3050,857.3050,857.3050,857.3050,857.3050,1501.3050,1579.3050,1501.3050,1497.4320,1498.6820,1499.7720,1499.7720,1499.7720
"Syrian AR","Hydropower",1528.0000,1528.0000,1170.0000,1210.0000,1528.0000,1528.0000,1528.0000,1505.0000,900.0000,900.0000,850.0000,850.0000,850.0000,850.0000,1494.0000,1572.0000,1494.0000,1490.0000,1490.0000,1490.0000,1490.0000,1490.0000
"Syrian AR","Renewable hydropower",1528.0000,1528.0000,1170.0000,1210.0000,1528.0000,1528.0000,1528.0000,1505.0000,900.0000,900.0000,850.0000,850.0000,850.0000,850.0000,1494.0000,1572.0000,1494.0000,1490.0000,1490.0000,1490.0000,1490.0000,1490.0000
"Syrian AR","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Wind",0.0000,0.0000,0.0000,0.0000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000
"Syrian AR","Onshore wind energy",0.0000,0.0000,0.0000,0.0000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000,0.6000
"Syrian AR","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1270,1.3770,2.4670,2.4670,2.4670
"Syrian AR","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1270,1.3770,2.4670,2.4670,2.4670
"Syrian AR","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Bioenergy",6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050
"Syrian AR","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Syrian AR","Biogas",6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050,6.7050
"Syrian AR","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Total renewable energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0760,10.8260,12.7510,13.2060,127.6520,135.8710,136.2160,141.5160,356.1460,599.4150,1918.9800,2061.7070,2578.7070
"United Arab Em","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Wind",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,1.7000,1.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"United Arab Em","Onshore wind energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,1.7000,1.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"United Arab Em","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0760,10.8260,12.7510,13.2060,125.8020,133.1710,133.5160,140.5160,355.1460,598.4150,1917.9800,2060.7070,2577.7070
"United Arab Em","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0760,10.8260,12.7510,13.2060,25.8020,33.1710,33.4060,40.4060,255.0360,498.3050,1817.8700,1960.5970,2477.5970
"United Arab Em","Concentrated solar power",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,100.0000,100.1100,100.1100,100.1100,100.1100,100.1100,100.1100,100.1100
"United Arab Em","Bioenergy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
"United Arab Em","Solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"United Arab Em","Biogas",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
"United Arab Em","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Total renewable energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9460,0.9970,1.0070,1.2860,1.3670,2.3690,5.0000,60.0000,80.0000,100.0000,250.0000,250.0000,252.8000,252.8050
"Yemen","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Solar",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9460,0.9970,1.0070,1.2860,1.3670,2.3690,5.0000,60.0000,80.0000,100.0000,250.0000,250.0000,252.8000,252.8000
"Yemen","Solar photovoltaic",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9460,0.9970,1.0070,1.2860,1.3670,2.3690,5.0000,60.0000,80.0000,100.0000,250.0000,250.0000,252.8000,252.8000
"Yemen","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Bioenergy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050
"Yemen","Solid biofuels",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050
"Yemen","Bagasse",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Renewable municipal waste",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Other solid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Liquid biofuels",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Biogas",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Yemen","Geothermal",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"N America","Total renewable energy",172887.0500,173351.2000,176771.2000,179629.7000,180928.9000,184694.9000,189997.9500,198077.5500,207830.1500,220555.7500,232475.7000,243483.5930,263319.9960,272648.6300,286399.9310,308016.3460,331763.2400,348301.8800,367963.2890,389625.6970,420644.2490,458449.7370
"N America","Hydropower",175971.0000,175322.0000,178614.0000,179278.0000,179866.2000,181494.2000,182951.2000,184844.8000,185681.8000,186892.8000,187766.8000,188155.8000,188361.3000,188824.3000,190191.3000,193959.3000,195667.3000,196253.3000,196931.3000,197440.3000,200562.6000,198025.6990
"N America","Renewable hydropower",156272.0000,155479.0000,158064.0000,158579.0000,158925.2000,159970.2000,161313.2000,162781.8000,163646.8000,164555.8000,169078.8000,169389.8000,169522.3000,169964.3000,171241.3000,174919.3000,176466.3000,177020.3000,177678.3000,178238.3000,178416.3000,175936.5990
"N America","Pumped storage",19699.0000,19843.0000,20550.0000,20699.0000,20941.0000,21524.0000,21638.0000,22063.0000,22035.0000,22337.0000,18688.0000,18766.0000,18839.0000,18860.0000,18950.0000,19040.0000,19201.0000,19233.0000,19253.0000,19202.0000,22146.3000,22089.1000
"N America","Marine",20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0900,20.0900,20.0050,20.0400,20.0400,20.0000,20.0000,20.0000,20.0000
"N America","Wind",2486.0000,4012.0000,4596.0000,6340.0000,6918.0000,9401.0000,12853.0000,18456.0000,27088.6000,38003.6000,43621.6000,51542.6000,67091.6000,69896.6000,76495.0200,87058.0200,97310.0000,104027.0000,113219.0500,123538.2500,138862.7100,154732.7400
"N America","Onshore wind energy",2486.0000,4012.0000,4596.0000,6340.0000,6918.0000,9401.0000,12853.0000,18456.0000,27088.6000,38003.6000,43621.6000,51542.6000,67091.6000,69896.6000,76495.0000,87058.0000,97281.0000,103998.0000,113190.0500,123509.2500,138833.7100,154690.7400
"N America","Offshore wind energy",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0200,29.0000,29.0000,29.0000,29.0000,29.0000,42.0000
"N America","Solar",616.0000,483.0000,483.0000,709.0000,781.0000,915.0000,1137.0000,1487.0000,1675.0000,2218.1000,3660.8000,6314.4000,9451.8000,14364.0000,19668.0000,26248.0000,38013.6000,47172.7400,57222.1390,68596.3470,84069.7390,105881.2520
"N America","Solar photovoltaic",197.0000,237.0000,281.0000,321.0000,393.0000,527.0000,736.0000,1022.0000,1210.0000,1746.1000,3187.8000,5842.4000,8975.8000,13078.0000,18001.0000,24490.0000,36255.6000,45414.7400,55448.1390,66821.3470,82304.8390,104368.7520
"N America","Concentrated solar power",419.0000,246.0000,202.0000,388.0000,388.0000,388.0000,401.0000,465.0000,465.0000,472.0000,473.0000,472.0000,476.0000,1286.0000,1667.0000,1758.0000,1758.0000,1758.0000,1774.0000,1775.0000,1764.9000,1512.5000
"N America","Bioenergy",9845.0500,10303.2000,10513.2000,10888.7000,11172.7000,11143.7000,11440.7500,12158.7500,12207.7500,12411.2500,12724.5000,12920.7930,13818.2960,14973.6400,15648.5210,16323.0210,16510.3000,16593.8000,16394.8000,15643.8000,15654.7000,16955.7460
"N America","Solid biofuels",8853.0500,9309.2000,9446.2000,9708.7000,9992.7000,9840.7000,10058.7500,10454.7500,10410.7500,10500.2500,10748.5000,10791.0000,11359.0000,12395.3000,12947.3000,13645.8000,13819.3000,13821.8000,13588.8000,13026.8000,13025.9000,14324.9460
"N America","Bagasse",321.0000,462.0000,462.0000,462.0000,473.0000,473.0000,473.0000,473.0000,389.0000,301.0000,384.0000,350.7870,405.6520,477.6400,568.4030,684.4030,795.3930,814.7740,815.1880,815.1880,814.6460,812.6860
"N America","Renewable municipal waste",1176.0500,1180.2000,1178.2000,1176.7000,1176.7000,1188.7000,1200.7500,1210.7500,1210.7500,1227.2500,1230.5000,1238.0000,1285.0000,1287.3000,1281.3000,1322.8000,1389.3000,1406.8000,1406.8000,1406.8000,1406.8000,1406.8000
"N America","Other solid biofuels",7356.0000,7667.0000,7806.0000,8070.0000,8343.0000,8179.0000,8385.0000,8771.0000,8811.0000,8972.0000,9134.0000,9202.2130,9668.3480,10630.3600,11097.5970,11638.5970,11634.6070,11600.2260,11366.8120,10804.8120,10804.4540,12105.4600
"N America","Liquid biofuels",0.0000,0.0000,0.0000,35.0000,65.0000,67.0000,67.0000,75.0000,82.0000,183.0000,183.0000,183.0000,204.0000,155.0000,155.0000,155.0000,155.0000,165.0000,236.0000,123.0000,123.0000,123.0000
"N America","Biogas",992.0000,994.0000,1067.0000,1145.0000,1115.0000,1236.0000,1315.0000,1629.0000,1715.0000,1728.0000,1793.0000,1946.7930,2255.2960,2423.3400,2546.2210,2522.2210,2536.0000,2607.0000,2570.0000,2494.0000,2505.8000,2507.8000
"N America","Geothermal",3648.0000,3054.0000,3095.0000,3093.0000,3112.0000,3245.0000,3234.0000,3174.0000,3192.0000,3347.0000,3370.0000,3296.0000,3416.0000,3430.0000,3327.0000,3448.0000,3443.0000,3468.0000,3429.0000,3589.0000,3620.8000,4923.4000
"Bermuda","Total renewable energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Renewable hydropower",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Pumped storage",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Marine",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Wind",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Onshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Offshore wind energy",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Solar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Solar photovoltaic",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bermuda","Concentrated solar power",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
